Dates,Canadian Dollar ($CADUSD) - Rate Value,Canada Prime Rate (%PRC1) - Rate Value,United States Prime Rate - Rate Value,Prime Rate Difference,Prime Rate Difference Percentage
2017-08-21,1.26,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-22,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-23,1.26,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-24,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-25,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-28,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-29,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-30,1.26,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-08-31,1.25,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-09-01,1.24,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-09-05,1.23,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-09-06,1.22,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-09-07,1.21,2.95,4.25,-1.2999999999999998,0.44067796610169485
2017-09-08,1.21,3.2,4.25,-1.0499999999999998,0.328125
2017-09-11,1.21,3.2,4.25,-1.0499999999999998,0.328125
2017-09-12,1.22,3.2,4.25,-1.0499999999999998,0.328125
2017-09-13,1.22,3.2,4.25,-1.0499999999999998,0.328125
2017-09-14,1.22,3.2,4.25,-1.0499999999999998,0.328125
2017-09-15,1.22,3.2,4.25,-1.0499999999999998,0.328125
2017-09-18,1.22,3.2,4.25,-1.0499999999999998,0.328125
2017-09-19,1.23,3.2,4.25,-1.0499999999999998,0.328125
2017-09-20,1.23,3.2,4.25,-1.0499999999999998,0.328125
2017-09-21,1.23,3.2,4.25,-1.0499999999999998,0.328125
2017-09-22,1.23,3.2,4.25,-1.0499999999999998,0.328125
2017-09-25,1.23,3.2,4.25,-1.0499999999999998,0.328125
2017-09-26,1.24,3.2,4.25,-1.0499999999999998,0.328125
2017-09-27,1.24,3.2,4.25,-1.0499999999999998,0.328125
2017-09-28,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-09-29,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-02,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-03,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-04,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-05,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-06,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-10,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-11,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-12,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-13,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-16,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-17,1.26,3.2,4.25,-1.0499999999999998,0.328125
2017-10-18,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-19,1.25,3.2,4.25,-1.0499999999999998,0.328125
2017-10-20,1.26,3.2,4.25,-1.0499999999999998,0.328125
2017-10-23,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-10-24,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-10-25,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-10-26,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-10-27,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-10-30,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-10-31,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-11-01,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-11-02,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-03,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-06,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-07,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-08,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-09,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-10,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-13,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-14,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-15,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-16,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-17,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-20,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-21,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-22,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-24,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-27,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-11-28,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-11-29,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-11-30,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-12-01,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-12-04,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-12-05,1.27,3.2,4.25,-1.0499999999999998,0.328125
2017-12-06,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-12-07,1.28,3.2,4.25,-1.0499999999999998,0.328125
2017-12-08,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-12-11,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-12-12,1.29,3.2,4.25,-1.0499999999999998,0.328125
2017-12-14,1.28,3.2,4.5,-1.2999999999999998,0.40625
2017-12-15,1.28,3.2,4.5,-1.2999999999999998,0.40625
2017-12-18,1.29,3.2,4.5,-1.2999999999999998,0.40625
2017-12-19,1.29,3.2,4.5,-1.2999999999999998,0.40625
2017-12-20,1.28,3.2,4.5,-1.2999999999999998,0.40625
2017-12-21,1.27,3.2,4.5,-1.2999999999999998,0.40625
2017-12-22,1.27,3.2,4.5,-1.2999999999999998,0.40625
2017-12-27,1.27,3.2,4.5,-1.2999999999999998,0.40625
2017-12-28,1.26,3.2,4.5,-1.2999999999999998,0.40625
2017-12-29,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-02,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-03,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-04,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-05,1.24,3.2,4.5,-1.2999999999999998,0.40625
2018-01-08,1.24,3.2,4.5,-1.2999999999999998,0.40625
2018-01-09,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-10,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-11,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-12,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-16,1.24,3.2,4.5,-1.2999999999999998,0.40625
2018-01-17,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-18,1.24,3.2,4.5,-1.2999999999999998,0.40625
2018-01-19,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-22,1.24,3.2,4.5,-1.2999999999999998,0.40625
2018-01-23,1.25,3.2,4.5,-1.2999999999999998,0.40625
2018-01-24,1.23,3.2,4.5,-1.2999999999999998,0.40625
2018-01-25,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-01-26,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-01-29,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-01-30,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-01-31,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-01,1.23,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-02,1.24,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-05,1.25,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-06,1.25,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-07,1.25,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-08,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-09,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-12,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-13,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-14,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-15,1.25,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-16,1.25,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-20,1.26,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-21,1.27,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-22,1.27,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-23,1.27,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-26,1.27,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-27,1.28,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-02-28,1.28,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-01,1.28,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-02,1.29,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-05,1.3,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-06,1.29,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-07,1.3,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-08,1.29,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-09,1.28,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-12,1.28,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-13,1.29,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-14,1.29,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-15,1.3,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-16,1.31,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-19,1.31,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-20,1.31,3.45,4.5,-1.0499999999999998,0.30434782608695654
2018-03-22,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-03-23,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-03-26,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-03-27,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-03-28,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-03-29,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-02,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-03,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-04,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-05,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-06,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-09,1.27,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-10,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-11,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-12,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-13,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-16,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-17,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-18,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-19,1.26,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-20,1.27,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-23,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-24,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-25,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-26,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-27,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-04-30,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-01,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-02,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-03,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-04,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-07,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-08,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-09,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-10,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-11,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-14,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-15,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-16,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-17,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-18,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-22,1.28,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-23,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-24,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-25,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-29,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-30,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-05-31,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-01,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-04,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-05,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-06,1.29,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-07,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-08,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-11,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-12,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-13,1.3,3.45,4.75,-1.2999999999999998,0.37681159420289845
2018-06-14,1.3,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-15,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-18,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-19,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-20,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-21,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-22,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-25,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-26,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-27,1.33,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-28,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-06-29,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-03,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-05,1.31,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-06,1.31,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-09,1.31,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-10,1.31,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-11,1.31,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-12,1.32,3.45,5.0,-1.5499999999999998,0.4492753623188406
2018-07-13,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-16,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-17,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-18,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-19,1.33,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-20,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-23,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-24,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-25,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-26,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-27,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-30,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-07-31,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-01,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-02,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-03,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-07,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-08,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-09,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-10,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-13,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-14,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-15,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-16,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-17,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-20,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-21,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-22,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-23,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-24,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-27,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-28,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-29,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-30,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-08-31,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-04,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-05,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-06,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-07,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-10,1.32,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-11,1.31,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-12,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-13,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-14,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-17,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-18,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-19,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-20,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-21,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-24,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-25,1.29,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-26,1.3,3.7,5.0,-1.2999999999999998,0.3513513513513513
2018-09-27,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-09-28,1.29,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-01,1.28,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-02,1.28,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-03,1.28,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-04,1.29,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-05,1.29,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-09,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-10,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-11,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-12,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-15,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-16,1.29,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-17,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-18,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-19,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-22,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-23,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-24,1.3,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-25,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-26,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-29,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-10-30,1.31,3.7,5.25,-1.5499999999999998,0.41891891891891886
2018-11-02,1.31,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-05,1.31,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-06,1.31,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-07,1.31,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-08,1.31,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-09,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-13,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-14,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-15,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-16,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-19,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-20,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-21,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-23,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-26,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-27,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-28,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-29,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-11-30,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-03,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-04,1.32,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-06,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-07,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-10,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-11,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-12,1.33,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-13,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-14,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-17,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-18,1.35,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-19,1.34,3.95,5.25,-1.2999999999999998,0.3291139240506329
2018-12-20,1.35,3.95,5.5,-1.5499999999999998,0.3924050632911391
2018-12-21,1.36,3.95,5.5,-1.5499999999999998,0.3924050632911391
2018-12-27,1.36,3.95,5.5,-1.5499999999999998,0.3924050632911391
2018-12-28,1.36,3.95,5.5,-1.5499999999999998,0.3924050632911391
2018-12-31,1.36,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-02,1.36,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-03,1.35,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-04,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-07,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-08,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-09,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-10,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-11,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-14,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-15,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-16,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-17,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-18,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-22,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-23,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-28,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-29,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-30,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-01-31,1.31,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-01,1.31,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-04,1.31,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-05,1.31,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-06,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-07,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-08,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-11,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-12,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-13,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-15,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-19,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-20,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-21,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-22,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-25,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-26,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-27,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-02-28,1.32,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-01,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-04,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-05,1.33,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-06,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-07,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-08,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-11,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
2019-03-12,1.34,3.95,5.5,-1.5499999999999998,0.3924050632911391
